businesses__id,businesses__alias,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__city__cleaned,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__location__display_address__004,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
P3jv2xm3H314sEiAuSW_WA,justin-tea-new-york,Justin Tea,https://s3-media1.fl.yelpcdn.com/bphoto/vpgDPiBEDNnjpc58k66lEA/o.jpg,FALSE,https://www.yelp.com/biz/justin-tea-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,14,3,40.71602595,-73.99926469,,,$,69 Mulberry St,,null,New York,New York,10013,US,NY,69 Mulberry St,"New York, NY 10013",,,+13477889317,(347) 788-9317,2742.880682,,,
5xV5m2jJ1d2wRE0H1RA82g,bao-bao-tea-可胜茶-brooklyn-2,Bao Bao Tea （可胜茶）,https://s3-media2.fl.yelpcdn.com/bphoto/yzDlyIecEloIclloBd7jYA/o.jpg,FALSE,https://www.yelp.com/biz/bao-bao-tea-%E5%8F%AF%E8%83%9C%E8%8C%B6-brooklyn-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,4,4,40.64003668,-74.00833894,restaurant_reservation,,$,5411 7th Ave,null,,Brooklyn,New York,11220,US,NY,5411 7th Ave,"Brooklyn, NY 11220",,,+19178861963,(917) 886-1963,6787.831048,,,
_OUr3LuWZGHQ1j1BtGhFXw,yomi-station-elmhurst-2,Yomi Station,https://s3-media1.fl.yelpcdn.com/bphoto/3IS58VbsOs9oUtRIavOupg/o.jpg,FALSE,https://www.yelp.com/biz/yomi-station-elmhurst-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,8,3.5,40.7431566,-73.87429118,,,$,43-35 91st Pl,,,Elmhurst,New York,11373,US,NY,43-35 91st Pl,"Elmhurst, NY 11373",,,+17186998866,(718) 699-8866,10236.12742,,,
qJXK6vUjZDHaJWU1SlJniQ,bubble-cha-cha-sunset-park,Bubble Cha Cha,https://s3-media2.fl.yelpcdn.com/bphoto/Fi0IQxBeq-PAx-NDHVa--A/o.jpg,FALSE,https://www.yelp.com/biz/bubble-cha-cha-sunset-park?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,15,3.5,40.63867604,-74.00606375,,,$,5403 8th Ave,,,Sunset Park,New York,11220,US,NY,5403 8th Ave,"Sunset Park, NY 11220",,,,,6857.956286,,,
KNb3eY6QRTDBPcaWbww2Ag,lian-sheng-restaurant-sunset-park,Lian Sheng Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/V_W6BOnOso93U5w2KmzeAQ/o.jpg,FALSE,https://www.yelp.com/biz/lian-sheng-restaurant-sunset-park?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,17,4,40.63685658,-74.0086704,,,$,5722B 8th Ave,,,Sunset Park,New York,11220,US,NY,5722B 8th Ave,"Sunset Park, NY 11220",,,+17186872288,(718) 687-2288,7123.515404,,,
-yu5pRXQd1pXawwJw3cTcg,caffe-bene-3rd-ave-new-york-2,Caffe Bene - 3rd Ave,https://s3-media3.fl.yelpcdn.com/bphoto/dy3QyRFFPJ8Teo8kv_Qfmg/o.jpg,FALSE,https://www.yelp.com/biz/caffe-bene-3rd-ave-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,20,2.5,40.74887,-73.97612,,,$$,596 3rd Ave,,null,New York,New York,10016,US,NY,596 3rd Ave,"New York, NY 10016",,,+16468959397,(646) 895-9397,5793.286786,,,
tvWz1BN5Sks0lhdXnUHQ9g,n-and-k-yogurt-cafe-hoboken,N&k Yogurt Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/JWTjoY9XAlL9hELPCZZK0g/o.jpg,FALSE,https://www.yelp.com/biz/n-and-k-yogurt-cafe-hoboken?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,19,4,40.73733,-74.0375169,,,$,400 Newark St,,,Hoboken,New York,7030,US,NJ,400 Newark St,"Hoboken, NJ 07030",,,+12017929706,(201) 792-9706,6688.409638,,,
wIIDvYWbazcsFG5T9ghzBA,sprinkles-land-new-york,Sprinkles Land,https://s3-media3.fl.yelpcdn.com/bphoto/D_UzW8DVPYYh4UssMTOjRA/o.jpg,FALSE,https://www.yelp.com/biz/sprinkles-land-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,10,4,40.7117466,-74.0063733,delivery,pickup,$$,38 Park Row,Ste 1,,New York,New York,10038,US,NY,38 Park Row,Ste 1,"New York, NY 10038",,+12127668887,(212) 766-8887,2864.049955,,,
vD2t3vzv2oNuOk2LTqg1qQ,coco-fresh-tea-and-juice-new-york-21,CoCo Fresh Tea & Juice,https://s3-media3.fl.yelpcdn.com/bphoto/vZZeIfFt_PyNTuqUkN15TA/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-21?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,6,4,40.71656,-73.99822,,,$,79 A Mott St,null,,New York,New York,10013,US,NY,79 A Mott St,"New York, NY 10013",,,+12122338275,(212) 233-8275,2731.974763,,,
IT8X2pHUih-pBMzMN9n7Rw,master-grill-bronx,Master Grill,https://s3-media1.fl.yelpcdn.com/bphoto/PMJo5A0JYv4jO0NzuUYz2w/o.jpg,FALSE,https://www.yelp.com/biz/master-grill-bronx?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,10,2.5,40.805913,-73.913984,delivery,pickup,$$,262 Cypress Ave,,null,Bronx,New York,10454,US,NY,262 Cypress Ave,"Bronx, NY 10454",,,+17182928888,(718) 292-8888,13308.14617,,,
bQNOxDD7ow_Hqbg3VHUFdw,coco-fresh-tea-and-juice-jersey-city-2,CoCo Fresh Tea & Juice,https://s3-media4.fl.yelpcdn.com/bphoto/ND41p1IeVdDgCzB3gqZt_w/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-jersey-city-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,7,4.5,40.718847,-74.0523796,delivery,pickup,$$,420 Grand St,,null,Jersey City,New York,7302,US,NJ,420 Grand St,"Jersey City, NJ 07302",,,+16464904596,(646) 490-4596,6663.021404,,,
OqqAuqLLHQbMErvQ-JYNww,kokee-tea-jersey-city,Kokee Tea,https://s3-media3.fl.yelpcdn.com/bphoto/AF9MlbwZrUyvfqv5eVz2jA/o.jpg,FALSE,https://www.yelp.com/biz/kokee-tea-jersey-city?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,11,4,40.72614371,-74.03883399,,,,30 Mall Dr W,Fl 1 Kiosk,null,Jersey City,New York,7310,US,NJ,30 Mall Dr W,Fl 1 Kiosk,"Jersey City, NJ 07310",,,,6042.39779,,,
ERhV0s9MsgzSV-1fPhfs0g,the-pretzel-twister-ridgewood-2,The Pretzel Twister,https://s3-media2.fl.yelpcdn.com/bphoto/pf0Kx2uTKjJH7XmBDLv32w/o.jpg,FALSE,https://www.yelp.com/biz/the-pretzel-twister-ridgewood-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,4,4,40.6996894,-73.9086939,,,,5458 Myrtle Ave,,null,Ridgewood,New York,11385,US,NY,5458 Myrtle Ave,"Ridgewood, NY 11385",,,+17183812218,(718) 381-2218,5925.229641,,,
S108Yvaiao76EDsw2NqkuA,pastry-bakery-new-york,Pastry Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/aXO65t7wy5aVKlHU40lcRQ/o.jpg,FALSE,https://www.yelp.com/biz/pastry-bakery-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,5,3,40.7474403,-73.8836823,,,$,82-02 Roosevelt Ave,,,New York,New York,11372,US,NY,82-02 Roosevelt Ave,"New York, NY 11372",,,,,9801.065331,,,
Xm-YU6UHb7OQh0sMPa6ZJg,bobaloca-bubble-tea-and-coffee-house-west-new-york-2,Bobaloca Bubble Tea and Coffee House,https://s3-media2.fl.yelpcdn.com/bphoto/BGzBRIx6-bnsNqkwV0y0IQ/o.jpg,FALSE,https://www.yelp.com/biz/bobaloca-bubble-tea-and-coffee-house-west-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,9,4.5,40.790097,-74.0155855,,,$,6103 Bergenline Ave,,null,West New York,New York,7093,US,NJ,6103 Bergenline Ave,"West New York, NJ 07093",,,+12015909026,(201) 590-9026,10827.30412,,,
kUSVrCpyvAJK4aQBLjnrDg,anda-cafe-new-york-2,Anda Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/oC3EbItk6tFgC5SozTlrxw/o.jpg,FALSE,https://www.yelp.com/biz/anda-cafe-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,2,5,40.74016,-73.98256,,,,162 E 25th St,,null,New York,New York,10010,US,NY,162 E 25th St,"New York, NY 10010",,,+17188061905,(718) 806-1905,4831.13055,,,
7dYo8TNRx-xpQE6uyisrGA,tbaar-borough-park-2,TBaar,https://s3-media2.fl.yelpcdn.com/bphoto/NQG0FqgvOuRNGrlP5rqFGg/o.jpg,FALSE,https://www.yelp.com/biz/tbaar-borough-park-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,15,3,40.633479,-74.005468,,,$,5912 Fort Hamilton Pkwy,,,Borough Park,New York,11219,US,NY,5912 Fort Hamilton Pkwy,"Borough Park, NY 11219",,,+18776482227,(877) 648-2227,7389.998503,,,
GSRfnVApBlh5MofiyNdauw,bubble-tea-new-york-2,Bubble Tea,,FALSE,https://www.yelp.com/biz/bubble-tea-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,5,40.7179604,-74.0007095,,,$,98 Walker St,,,New York,New York,10013,US,NY,98 Walker St,"New York, NY 10013",,,,,2802.383366,,,
kvPVEwLyzIuVPouILfjJ-g,vivi-bubble-tea-brooklyn-12,Vivi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/uxZE_e1s66Gq7i-yIj7pNQ/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-brooklyn-12?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,4,4,40.6187845,-73.99046672,,,$$,6517 18th Ave,1B,null,Brooklyn,New York,11204,US,NY,6517 18th Ave,1B,"Brooklyn, NY 11204",,+17186765300,(718) 676-5300,8729.992206,,,
ymO4zdB_EOJzlojJRbnm8A,harmony-new-york-6,harmony,https://s3-media2.fl.yelpcdn.com/bphoto/YvvhpAvm5h901aB-zXH_sg/o.jpg,FALSE,https://www.yelp.com/biz/harmony-new-york-6?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,3,3.5,40.79535,-73.93344,delivery,pickup,,451 E 116th St,null,,New York,New York,10029,US,NY,451 E 116th St,"New York, NY 10029",,,+16466784694,(646) 678-4694,11614.66066,,,
BrbTUti2XF9H7ZYzAmn_6A,oolong-tea-restaurant-secaucus-2,Oolong Tea Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Q1cNWNMXYAKgND-HCSMEoQ/o.jpg,FALSE,https://www.yelp.com/biz/oolong-tea-restaurant-secaucus-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,15,4,40.7902956,-74.0584467,delivery,pickup,$,133 Front St,null,,Secaucus,New York,7094,US,NJ,133 Front St,"Secaucus, NJ 07094",,,+12015522001,(201) 552-2001,12369.93472,,,
WC1hrRQmhfi5WU7-kCAfJg,yinyang-coffee-and-tea-new-york,YinYang Coffee & Tea,https://s3-media3.fl.yelpcdn.com/bphoto/BC-aiYOS2YFNHa-KKZDwqg/o.jpg,FALSE,https://www.yelp.com/biz/yinyang-coffee-and-tea-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,2,3.5,40.74083,-73.98347,,,,61 Lexington Ave,Unit D,null,New York,New York,10010,US,NY,61 Lexington Ave,Unit D,"New York, NY 10010",,,,4911.505299,,,
zI6oHtg0nKYD1zT1hLYAoQ,tbaar-bensonhurst,Tbaar,https://s3-media2.fl.yelpcdn.com/bphoto/jSmhMMyLI-md07YF1lVbjQ/o.jpg,FALSE,https://www.yelp.com/biz/tbaar-bensonhurst?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,13,3.5,40.6049999,-73.99806,,,$,8520 20th Ave,,,Bensonhurst,New York,11214,US,NY,8520 20th Ave,"Bensonhurst, NY 11214",,,,,10340.77818,,,
Cf2v0D2hqfjOqKoqdhJZ7w,harlem-art-café-new-york-3,Harlem Art Café,https://s3-media3.fl.yelpcdn.com/bphoto/AyEK97oYQVQdYUkY_jAWGg/o.jpg,FALSE,https://www.yelp.com/biz/harlem-art-caf%C3%A9-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,4,3.5,40.8063,-73.94155,,,$,17 E 125th St,null,,New York,New York,10035,US,NY,17 E 125th St,"New York, NY 10035",,,+12128768700,(212) 876-8700,12585.35214,,,
SjsNW13eMFQ2gfhunzFvRw,macao-imperial-tea-brooklyn,Macao Imperial Tea,https://s3-media4.fl.yelpcdn.com/bphoto/waw-hrnUN0aLc_3AEeb_Pw/o.jpg,FALSE,https://www.yelp.com/biz/macao-imperial-tea-brooklyn?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,3,4,40.63871,-74.006,,,$,5401 8th Ave,,null,Brooklyn,New York,11220,US,NY,5401 8th Ave,"Brooklyn, NY 11220",,,+19292502531,(929) 250-2531,6850.019178,,,
NQl-WmEJRE9CvHptxD5Yzg,tea-do-brooklyn-2,Tea Do,https://s3-media4.fl.yelpcdn.com/bphoto/gJtzHeGcphOi_00vrNhlsg/o.jpg,FALSE,https://www.yelp.com/biz/tea-do-brooklyn-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,2,2.5,40.6393833,-74.0051731,,,,5223 8th Ave 53 St,,null,Brooklyn,New York,11220,US,NY,5223 8th Ave 53 St,"Brooklyn, NY 11220",,,+17188714889,(718) 871-4889,6758.864013,,,
lljs_X0SLfC7Gzce9XMVNQ,d-and-m-bakery-inc-new-york,D&M Bakery Inc.,https://s3-media1.fl.yelpcdn.com/bphoto/4CWcDDBHKCu-Xf29nJcEcA/o.jpg,FALSE,https://www.yelp.com/biz/d-and-m-bakery-inc-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,3,40.7169822,-73.98887046,,,,83 Essex St,,null,New York,New York,10002,US,NY,83 Essex St,"New York, NY 10002",,,+16463710036,(646) 371-0036,2396.945592,,,
rzNvWtWlyDj-zULqjQsa3Q,one-more-drinks-brooklyn,One More Drinks,https://s3-media1.fl.yelpcdn.com/bphoto/pb6x-vwv0CK4P1cbGb4Y5w/o.jpg,FALSE,https://www.yelp.com/biz/one-more-drinks-brooklyn?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,3,40.63871,-74.006,,,,5401 8th Ave,,null,Brooklyn,New York,11220,US,NY,5401 8th Ave,"Brooklyn, NY 11220",,,,,6853.87669,,,
1AQY3mqrRJQ_rt99Uv1q9A,t-baar-astoria,T Baar,https://s3-media1.fl.yelpcdn.com/bphoto/rPM8K9t3S9s_rROgxgnTDQ/o.jpg,FALSE,https://www.yelp.com/biz/t-baar-astoria?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,3,40.7655607,-73.9193442,,,$,3006 34th St,,,Astoria,New York,11103,US,NY,3006 34th St,"Astoria, NY 11103",,,+17187778687,(718) 777-8687,9149.089824,,,
ZT9dxQOZyTSsG9tzsm18sw,tbaar-sunset-park,TBaar,https://s3-media4.fl.yelpcdn.com/bphoto/GIX9xUMXuc4TdQd846EgSg/o.jpg,FALSE,https://www.yelp.com/biz/tbaar-sunset-park?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,4,3.5,40.639286,-74.005989,,,$,5314 8th Ave,,,Sunset Park,New York,11220,US,NY,5314 8th Ave,"Sunset Park, NY 11220",,,+18776482227,(877) 648-2227,6792.105763,,,
7apqk24GsFC9dptoD5dDZg,uncleman-cafe-new-york,Uncleman Cafe,,FALSE,https://www.yelp.com/biz/uncleman-cafe-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,1,40.71781,-73.99795,,,,122 Mulberry St,null,,New York,New York,10013,US,NY,122 Mulberry St,"New York, NY 10013",,,+12129666206,(212) 966-6206,2839.078256,,,
y-8pzKXDiD1Rge_Y0XgU6Q,chatime-new-york-4,Chatime,,FALSE,https://www.yelp.com/biz/chatime-new-york-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,1,40.63941842,-74.00570467,,,,5302 58th St,,,New York,New York,11377,US,NY,5302 58th St,"New York, NY 11377",,,,,6770.027324,,,
H19sSCcZ2-I--fB2sUI9ZQ,panda-bubble-tea-new-york-3,Panda Bubble Tea,https://s3-media2.fl.yelpcdn.com/bphoto/OhN1UR4He796iqjPLT7GUQ/o.jpg,FALSE,https://www.yelp.com/biz/panda-bubble-tea-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1,3,40.76758519,-73.98255906,,,,1000 S 8th Ave,,null,New York,New York,10019,US,NY,1000 S 8th Ave,"New York, NY 10019",,,+12129699688,(212) 969-9688,7876.914882,,,
tMtI6ECD6hwM-nFp2kXLKQ,tea-do-philadelphia,Tea Do,https://s3-media1.fl.yelpcdn.com/bphoto/fQ4D4-KvgJIDrgREySwtjw/o.jpg,FALSE,https://www.yelp.com/biz/tea-do-philadelphia?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,676,4,39.9546013,-75.1563492,,,$,132 N 10th St,,,Philadelphia,Philadelphia,19107,US,PA,132 N 10th St,"Philadelphia, PA 19107",,,+12159258889,(215) 925-8889,1252.899492,33,-75.17120361,39.9537821
9c7MUiE6VI8NesjPdj5FkA,bubblefish-philadelphia-2,Bubblefish,https://s3-media3.fl.yelpcdn.com/bphoto/JgXYv6PnodmQpW8jFfxCuw/o.jpg,FALSE,https://www.yelp.com/biz/bubblefish-philadelphia-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,338,4,39.95369,-75.15513,pickup,delivery,$$,909 Arch St,,,Philadelphia,Philadelphia,19107,US,PA,909 Arch St,"Philadelphia, PA 19107",,,+12679307634,(267) 930-7634,1345.721086,,,
ZwCvURKz4l5OBp5trIR02A,mr-wish-philadelphia-2,Mr Wish,https://s3-media3.fl.yelpcdn.com/bphoto/6ThHZpyYS9LhimOcy0eLtg/o.jpg,FALSE,https://www.yelp.com/biz/mr-wish-philadelphia-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,153,4.5,39.9559225,-75.155964,,,$,216 N 10th St,,,Philadelphia,Philadelphia,19107,US,PA,216 N 10th St,"Philadelphia, PA 19107",,,+12674572650,(267) 457-2650,1290.850177,,,
Y93S8ZVnOhXQTkWZQEU5yg,ice-cave-philadelphia-6,Ice Cave,https://s3-media3.fl.yelpcdn.com/bphoto/2KNM677uZvEpQnrKvdy2mw/o.jpg,FALSE,https://www.yelp.com/biz/ice-cave-philadelphia-6?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,70,5,39.94907153,-75.21330969,,,$,4507 Baltimore Ave,null,,Philadelphia,Philadelphia,19143,US,PA,4507 Baltimore Ave,"Philadelphia, PA 19143",,,+16264612256,(626) 461-2256,3660.632799,,,
aT6dfEcg0bucpmdrE_G1zg,teassert-bar-philadelphia,Teassert Bar,https://s3-media2.fl.yelpcdn.com/bphoto/4SznWhb8rbOF1Po2DJ-bbQ/o.jpg,FALSE,https://www.yelp.com/biz/teassert-bar-philadelphia?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,151,4,39.9562,-75.15551,,,$,227 N 10th St,null,,Philadelphia,Philadelphia,19107,US,PA,227 N 10th St,"Philadelphia, PA 19107",,,+12677615944,(267) 761-5944,1334.857731,,,
b6kCTSH1kHtfcHxUTm2odA,bambu-philadelphia-4,BAMBU,https://s3-media3.fl.yelpcdn.com/bphoto/wMQdY1MkhIr58SCW_n-zPQ/o.jpg,FALSE,https://www.yelp.com/biz/bambu-philadelphia-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,132,4,39.9346629,-75.1542102,,,$,600 Washington Ave,Ste 9,,Philadelphia,Philadelphia,19147,US,PA,600 Washington Ave,Ste 9,"Philadelphia, PA 19147",,+12676877163,(267) 687-7163,2579.717009,,,
xBMkvH_qR-LhA-kJ_Gwvqg,winterfell-dessert-philadelphia,Winterfell Dessert,https://s3-media4.fl.yelpcdn.com/bphoto/EgK3cE74rPla7pZJ9LWV0w/o.jpg,FALSE,https://www.yelp.com/biz/winterfell-dessert-philadelphia?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,101,4.5,39.95625,-75.20239,,,$,32 S 40th St,null,,Philadelphia,Philadelphia,19104,US,PA,32 S 40th St,"Philadelphia, PA 19104",,,+12153874561,(215) 387-4561,2695.694098,,,
9rdEIoILba8wSZcrTLFzNA,vegan-tree-philadelphia,Vegan Tree,https://s3-media2.fl.yelpcdn.com/bphoto/fEKmppDsy9_IGYj5lQ-IPg/o.jpg,FALSE,https://www.yelp.com/biz/vegan-tree-philadelphia?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,157,4,39.9422379,-75.1551743,,,$,742 South St,null,,Philadelphia,Philadelphia,19147,US,PA,742 South St,"Philadelphia, PA 19147",,,+12154542898,(215) 454-2898,1861.517791,,,
3yW8-dUi1wwCEf0URxUA7A,kung-fu-tea-philadelphia-2,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/zXkiO26YNI51NRUdzl1qHw/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-philadelphia-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,236,3.5,39.95346893,-75.15677138,,,$,1006 Arch St,,,Philadelphia,Philadelphia,19107,US,PA,1006 Arch St,"Philadelphia, PA 19107",,,+12677582871,(267) 758-2871,1206.015659,,,
M6ap9LXMEZmHf6NhlNpDQA,thang-long-restaurant-philadelphia,Thang Long Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/LP6khmkU6N546VFXoGFTIg/o.jpg,FALSE,https://www.yelp.com/biz/thang-long-restaurant-philadelphia?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,109,4.5,39.98849,-75.12854,pickup,delivery,$,2536 Kensington Ave,,,Philadelphia,Philadelphia,19125,US,PA,2536 Kensington Ave,"Philadelphia, PA 19125",,,+12154250078,(215) 425-0078,5265.193222,,,
